Lags,Conjuntos,Interseção,Implicação,Defuzzificação,MSE_Treino,RMSE_Treino,MSE_Teste,RMSE_Teste,Regras,Overfitting
1,3,Mínimo,Mínimo,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Mínimo,Mínimo,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Mínimo,Mínimo,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Mínimo,Soma Truncada,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Mínimo,Soma Truncada,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Mínimo,Soma Truncada,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Mínimo,Produto,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Mínimo,Produto,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Mínimo,Produto,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Produto,Mínimo,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Produto,Mínimo,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Produto,Mínimo,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Produto,Soma Truncada,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Produto,Soma Truncada,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Produto,Soma Truncada,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Produto,Produto,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Produto,Produto,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Produto,Produto,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Média,Mínimo,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Média,Mínimo,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Média,Mínimo,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Média,Soma Truncada,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Média,Soma Truncada,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Média,Soma Truncada,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Média,Produto,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Média,Produto,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,3,Média,Produto,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,1,0.01772001231414275
1,5,Mínimo,Mínimo,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Mínimo,Mínimo,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Mínimo,Mínimo,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Mínimo,Soma Truncada,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Mínimo,Soma Truncada,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Mínimo,Soma Truncada,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Mínimo,Produto,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Mínimo,Produto,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Mínimo,Produto,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Produto,Mínimo,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Produto,Mínimo,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Produto,Mínimo,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Produto,Soma Truncada,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Produto,Soma Truncada,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Produto,Soma Truncada,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Produto,Produto,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Produto,Produto,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Produto,Produto,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Média,Mínimo,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Média,Mínimo,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Média,Mínimo,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Média,Soma Truncada,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Média,Soma Truncada,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Média,Soma Truncada,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Média,Produto,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Média,Produto,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,5,Média,Produto,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Mínimo,Mínimo,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Mínimo,Mínimo,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Mínimo,Mínimo,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Mínimo,Soma Truncada,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Mínimo,Soma Truncada,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Mínimo,Soma Truncada,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Mínimo,Produto,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Mínimo,Produto,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Mínimo,Produto,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Produto,Mínimo,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Produto,Mínimo,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Produto,Mínimo,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Produto,Soma Truncada,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Produto,Soma Truncada,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Produto,Soma Truncada,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Produto,Produto,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Produto,Produto,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Produto,Produto,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Média,Mínimo,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Média,Mínimo,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Média,Mínimo,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Média,Soma Truncada,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Média,Soma Truncada,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Média,Soma Truncada,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Média,Produto,Centro de Gravidade,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Média,Produto,Média dos Máximos,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
1,7,Média,Produto,Média Ponderada,0.0008224392100149113,0.028678200954992124,0.0021527941945681237,0.046398213269134875,2,0.01772001231414275
2,3,Mínimo,Mínimo,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Mínimo,Mínimo,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Mínimo,Mínimo,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Mínimo,Soma Truncada,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Mínimo,Soma Truncada,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Mínimo,Soma Truncada,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Mínimo,Produto,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Mínimo,Produto,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Mínimo,Produto,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Produto,Mínimo,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Produto,Mínimo,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Produto,Mínimo,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Produto,Soma Truncada,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Produto,Soma Truncada,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Produto,Soma Truncada,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Produto,Produto,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Produto,Produto,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Produto,Produto,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Média,Mínimo,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Média,Mínimo,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Média,Mínimo,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Média,Soma Truncada,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Média,Soma Truncada,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Média,Soma Truncada,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Média,Produto,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Média,Produto,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,3,Média,Produto,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,1,0.017688268806084224
2,5,Mínimo,Mínimo,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Mínimo,Mínimo,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Mínimo,Mínimo,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Mínimo,Soma Truncada,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Mínimo,Soma Truncada,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Mínimo,Soma Truncada,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Mínimo,Produto,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Mínimo,Produto,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Mínimo,Produto,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Produto,Mínimo,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Produto,Mínimo,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Produto,Mínimo,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Produto,Soma Truncada,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Produto,Soma Truncada,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Produto,Soma Truncada,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Produto,Produto,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Produto,Produto,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Produto,Produto,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Média,Mínimo,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Média,Mínimo,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Média,Mínimo,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Média,Soma Truncada,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Média,Soma Truncada,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Média,Soma Truncada,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Média,Produto,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Média,Produto,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,5,Média,Produto,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Mínimo,Mínimo,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Mínimo,Mínimo,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Mínimo,Mínimo,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Mínimo,Soma Truncada,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Mínimo,Soma Truncada,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Mínimo,Soma Truncada,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Mínimo,Produto,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Mínimo,Produto,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Mínimo,Produto,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Produto,Mínimo,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Produto,Mínimo,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Produto,Mínimo,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Produto,Soma Truncada,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Produto,Soma Truncada,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Produto,Soma Truncada,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Produto,Produto,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Produto,Produto,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Produto,Produto,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Média,Mínimo,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Média,Mínimo,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Média,Mínimo,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Média,Soma Truncada,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Média,Soma Truncada,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Média,Soma Truncada,Média Ponderada,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Média,Produto,Centro de Gravidade,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
2,7,Média,Produto,Média dos Máximos,0.0008242609110714528,0.02870994446305065,0.0021527941945681237,0.046398213269134875,4,0.017688268806084224
